edge_id,layer,relation,from_id,from_name,from_fr,from_ijmes,to_id,to_name,to_fr,to_ijmes,to_kind,subjects_studied,year,year_lo,year_hi,date_precision,evidence_tier,extractor,pattern_id,confidence,entry_uid,evidence_quote
ED_b50f68a8a698d7d315cf,kinship,child_of,PERSON_BNMSTFY_HSWNH,حسونة بن مصطفى,Hassouna Ben Mustapha,Hasuna Ibn Mustafa,PERSON_MSTFY,مصطفى,Mustapha Agha,Mustafa Agha,person,,,,,none,book_stated,llm,aalam-model-v1,0.80,aalam:3.05,"وأنجب من
زوجته الثانية القيروانية ابنه حسونة"
ED_901001c2a562b52de08b,kinship,child_of,PERSON_BNMSTFY_KHYRALLH,خير الله بن مصطفى,Kheirallah Ben Mustapha,Khayr Allah Ibn Mustafa,PERSON_BNMSTFY_HSWNH,حسونة بن مصطفى,Hassouna Ben Mustapha,Hasuna Ibn Mustafa,person,,,,,none,book_stated,llm,aalam-model-v1,0.80,aalam:3.05,أن يفكر في إعطا، ابنه الأكبر خير الله تربية جدية
ED_ed3a0593b9499f0dd374,kinship,child_of,PERSON_BNMSTFY_RSHYD,رشيد بن مصطفى,Rachid Ben Mustapha,Rashid Ibn Mustafa,PERSON_BNMSTFY_HMDH,حمدة بن مصطفى,Hamda Ben Mustapha,Hamda Ibn Mustafa,person,,,,,none,book_stated,llm,aalam-model-v1,0.80,aalam:2.14,لقد ولد رشيد بن حمدة بن مصطفى سنة 1876 بمدينة تونس
ED_3648ec3ba50e79872d11,kinship,kin_of,PERSON_BNMSTFY_SLYM,سليم بن مصطفى,Slim Ben Mustapha,Salim Ibn Mustafa,PERSON_BNMSTFY_RSHYD,رشيد بن مصطفى,Rachid Ben Mustapha,Rashid Ibn Mustafa,person,,,,,none,book_stated,llm,aalam-model-v1,0.80,aalam:2.14,"ترك من بعده وريثين جديرين بمواصلة رسالته الشيلة, ألا وهما المهندس سليم بن مصطفى"
ED_035a03c857da8d9c08e7,kinship,kin_of,PERSON_BNMSTFY_ZKRYA,زكرياء بن مصطفى,Zakaria Ben Mustapha,Zakariya Ibn Mustafa,PERSON_BNMSTFY_RSHYD,رشيد بن مصطفى,Rachid Ben Mustapha,Rashid Ibn Mustafa,person,,,,,none,book_stated,llm,aalam-model-v1,0.80,aalam:2.14,ألا وهما المهندس سليم بن مصطفى والأستاذ زكريا، بن مصطفى
ED_d3364c4091f8a5eb77be,kinship,sibling_of,PERSON_BWHAJB_KHALD,خالد بوحاجب,Khaled Bouhajeb,Khalid Buhajib,PERSON_BNKHLYFH_HRM_SALH,حرم صالح بن خليفة,Mme Salah Ben Khalifa,the wife of Salih Ibn Khalifa,person,,,,,none,book_stated,llm,aalam-model-v1,0.80,aalam:3.06,وابنيه خالد والسيدة حرم صالح بن خليفة
ED_65f4b3fcdb6ccb39e167,kinship,child_of,PERSON_BWHAJB_KHALD,خالد بوحاجب,Khaled Bouhajeb,Khalid Buhajib,PERSON_BWHAJB_LY,علي بوحاجب,Ali Bou Hajeb,Ali Bu Hajib,person,,,,,none,book_stated,llm,aalam-model-v1,0.80,aalam:3.06,عطف قرينته الوفية وابنيه خالد والسيدة حرم صالح بن خليفة
ED_a4f23c15b05c231ef4b5,kinship,married_to,PERSON_BWHAJB_KHLYL,خليل بوحاجب,Khelil Bou Hajeb,Khalil Bu Hajib,PERSON_NAZLY,الأميرة نازلي,La princesse Nazli,al-Amira Nazli,person,,,,,none,book_stated,llm,aalam-model-v1,0.80,aalam:3.06,"الذي كانت تديره زوجته الأميرة
نازلي، ذات النسب الرفيع"
ED_0f1850cd3dea3e6279b2,kinship,kin_of,PERSON_BWHAJB_LY,علي بوحاجب,Ali Bou Hajeb,Ali Bu Hajib,PERSON_BWHAJB_KHLYL,خليل بوحاجب,Khelil Bou Hajeb,Khalil Bu Hajib,person,,,,,none,book_stated,llm,aalam-model-v1,0.80,aalam:3.06,"بفضل تردّده على صالون خاله
الوزير الأكبر السابق، خليل بوحاجب"
ED_b7f766d696d96158c172,kinship,child_of,PERSON_BWRQYBH_MHMD,الشيخ محمد بورقيبة,Mohamed Bourguiba,Muhammad Burquiba,PERSON_ASL_WALD_MHMD_BWRQYBH_TRKY,والد محمد بورقيبة التركي الأصل,"Le père de Mohamed Bourguiba, d'origine turque","The father of Muhammad Bourguiba, of Turkish origin",person,,,,,none,book_stated,llm,aalam-model-v1,0.80,aalam:3.02,وقد كان أبوه التركي الأصل يعمل في سلك الجند التركي النظامي
ED_02c70426f60a7dfb449c,kinship,kin_of,PERSON_BWSHWSHH_LY,علي بوشوشة,Ali Bouchoucha,Ali Bushusha,PERSON_ABN_ALH,عائلة ابن الشيخ,La famille Ben Cheikh,The Ibn al-Shaykh family,person,,,,,none,book_stated,llm,aalam-model-v1,0.80,aalam:2.03,وهو يلحدر من عائلة ماجدة من بنزرت » متصاهرة مع عائلة ابن الشيخ
ED_04f5381d8d663b1c19b4,kinship,kin_of,PERSON_DYAF_AHMD_BNABY,أحمد بن أبي الضياف,Ahmed Ibn Abi Dhiaf,Ahmad Ibn Abi al-Diyaf,PERSON_BAHY_AHMD,سيدي أحمد الباهي,Sidi Ahmed El Bahi,Sidi Ahmad al-Bahi,person,,,,,none,book_stated,llm,aalam-model-v1,0.80,aalam:1.06,"تتمثل في انتسابها إلى ولي من أوليا، الله
الصالحين ألا وهو سيدي أحمد الباهي"
ED_a63fdbd508cdf9cb99a9,kinship,child_of,PERSON_FATMH,فاطمة,Fatma,Fatima,PERSON_THMANH_ZYZH,عزيزة عثمانة,Aziza Othmana,Aziza Uthmana,person,,,,,none,book_stated,llm,aalam-model-v1,0.80,aalam:1.01,ولقد أبت ابئتها فاطمة المضاهية لها في السخا
ED_916bae71dccf939758df,kinship,kin_of,PERSON_FRYD_DAMAD,الداماد فريد باشا,Damad Férid Pacha,al-Damad Farid Pasha,PERSON_DYN_SLTAN_WHYD,السلطان وحيد الدين,Le Sultan Wahid Eddine,al-Sultan Wahid al-Din,person,,,,,none,book_stated,llm,aalam-model-v1,0.80,aalam:2.09,بين الوزارة وبين السلطان المتعلق دائماً بصهره
ED_b02e877f88a4f8654d95,kinship,married_to,PERSON_GHTAS_AHMD,أحمد الغطاس,Ahmed Ghattas,Ahmad al-Ghattas,PERSON_ASMH_FTAH_TWNSYH_MN_AYAN,فتاة تونسية من أعيان العاصمة,Une jeune Tunisienne issue des notables de la capitale,A Tunisian young woman from the notable families of the capital,person,,,,,none,book_stated,llm,aalam-model-v1,0.80,aalam:2.08,فتمككن بسهولة من التزوج بفتاة تونسية منتمية إلى أعيان
ED_1810ae68e41d330c7fb4,kinship,child_of,PERSON_HMWDH,حمودة باشا,Hammouda Pacha,Hammuda Pasha,PERSON_LY,علي باي,Ali Bey,Ali Bay,person,,,,,none,book_stated,llm,aalam-model-v1,0.80,aalam:1.02,حتى ينتقل الحكم بعد وفاته إلى ابنه حمّودة بدون نزاع
ED_a13dc4bac74f951a4c64,kinship,kin_of,PERSON_KHAMS_MHMD_BYRM,محمد بيرم الخامس,Mohamed Bayram El Khames,Muhammad Bayram al-Khamis,PERSON_KHWJH_MHMWD,محمود خوجة,Mahmoud Khodja,Mahmud Khuja,person,,,,,none,book_stated,llm,aalam-model-v1,0.80,aalam:1.08,وأمّه هي ابنة الجئرال محمود خوجة وزير الحرب في عهد
ED_4632f4d21f9413d3e6e2,kinship,kin_of,PERSON_KHAMS_MHMD_BYRM,محمد بيرم الخامس,Mohamed Bayram El Khames,Muhammad Bayram al-Khamis,PERSON_MHMD,محمد باي,Mohamed Bey,Muhammad Bay,person,,,,,none,book_stated,llm,aalam-model-v1,0.80,aalam:1.08,الصادرة في عهد صهره الأمير محمد باي
ED_31f36f3303c5d3253801,kinship,kin_of,PERSON_KHLSY_MHMD_SYD,محمد السعيد الخلصي,Mohamed Said El Khalsi,Muhammad al-Said al-Khalsi,PERSON_RYAHY_ABRAHYM,إبراهيم الرياحي,Ibrahim Riahi,Ibrahim al-Riyahi,person,,,,,none,book_stated,llm,aalam-model-v1,0.80,aalam:3.04,"وهما
الشيخان محمد وإبراهيم الرياحي"
ED_d4843a01a6511c91d8c4,kinship,kin_of,PERSON_KHLSY_MHMD_SYD,محمد السعيد الخلصي,Mohamed Said El Khalsi,Muhammad al-Said al-Khalsi,PERSON_RYAHY_MHMD,محمد الرياحي,Mohamed Er-Riahi,Muhammad al-Riyahi,person,,,,,none,book_stated,llm,aalam-model-v1,0.80,aalam:3.04,"حفيد وابن حفيد عالمين جليلين وشاعرين كبيرين: وهما
الشيخان محمد وإبراهيم الرياحي"
ED_37de70ec7c563bf89379,kinship,married_to,PERSON_KHLSY_MHMD_SYD,محمد السعيد الخلصي,Mohamed Said El Khalsi,Muhammad al-Said al-Khalsi,PERSON_TWNSYH_FTAH_MN_ALH_BRJWAZYH,فتاة من عائلة برجوازية تونسية,Une jeune fille d'une famille bourgeoise tunisienne,A young woman from a Tunisian bourgeois family,person,,,,,none,book_stated,llm,aalam-model-v1,0.80,aalam:3.04,"وخطبوا له فتاة تنحدر من عائلة برجوازية من
عائلات العاصمة العريقة"
ED_2a7e9bd8e9bef2072f91,kinship,child_of,PERSON_KHYRALDYN_MHMD,محمد باي خير الدين,Mohamed Bey Khereddine,Muhammad Bay Khayr al-Din,PERSON_KHYRALDYN,خير الدين باشا,Général Khereddine,General Khayr al-Din,person,,,,,none,book_stated,llm,aalam-model-v1,0.80,aalam:2.05,"وهو صغير السنّ، صحبة والده
الوزير الأكبر خير الدين باشا رحمة الله عليه"
ED_804a334a94e757cd2636,kinship,sibling_of,PERSON_KHYRALDYN_MHMD,محمد باي خير الدين,Mohamed Bey Khereddine,Muhammad Bay Khayr al-Din,PERSON_KHYRALDYN_SHQYQ_MHMD,شقيق محمد باي خير الدين,"Le frère de Mohamed Bey, Khereddine","The brother of Muhammad Bay, Khayr al-Din",person,,,,,none,book_stated,llm,aalam-model-v1,0.80,aalam:2.05,"كما ألقيّ القبض على محمد ير الدين وشقيقه الذي سيصبح فيما بعد
وزيرا للعدل في الحكومة التونسية"
ED_319e68971f2c937279c4,kinship,sibling_of,PERSON_KHYRALDYN_MHMD,محمد باي خير الدين,Mohamed Bey Khereddine,Muhammad Bay Khayr al-Din,PERSON_KHYRALDYN_TAHR,طاهر خير الدين,Tahar Pacha Khereddine,Tahir Pasha Khayr al-Din,person,,,,,none,book_stated,llm,aalam-model-v1,0.80,aalam:2.09,كما القي القبض على محمد باي خير الدين وأنحيه طاهر باشا
ED_8bf6834ea2ea289cd86d,kinship,sibling_of,PERSON_KHYRALDYN_SALH,صالح خير الدين,Salah Kheireddine,Salih Khayr al-Din,PERSON_KHYRALDYN_TAHR,طاهر خير الدين,Tahar Pacha Khereddine,Tahir Pasha Khayr al-Din,person,,,,,none,book_stated,llm,aalam-model-v1,0.80,aalam:2.09,تم اعتقال شقيق طاهر خير الدين الأصغر، الداماد صالح باشا
ED_b8eb2ed9992aa9faebd9,kinship,child_of,PERSON_KHYRALDYN_TAHR,طاهر باشا خير الدين,Tahar Pacha Khereddine,Tahir Pasha Khayr al-Din,PERSON_KHYRALDYN,خير الدين,Général Khereddine,General Khayr al-Din,person,,,,,none,book_stated,rule,KIN01,0.75,aalam:2.09,التحق مع بقيّة إخوته وعائلته بوالده الجنرال خير الدين العظيم الذي كان
ED_b8eb2ed9992aa9faebd9,kinship,child_of,PERSON_KHYRALDYN_TAHR,طاهر خير الدين,Tahar Pacha Khereddine,Tahir Pasha Khayr al-Din,PERSON_KHYRALDYN,خير الدين,Général Khereddine,General Khayr al-Din,person,,,,,none,book_stated,llm,aalam-model-v1,0.80,aalam:2.09,التحق مع بقيّة إخوته وعائلته بوالده الجنرال خير الدين العظيم
ED_3e10cf66e923404fc42e,kinship,sibling_of,PERSON_KHYRALDYN_TAHR,طاهر خير الدين,Tahar Pacha Khereddine,Tahir Pasha Khayr al-Din,PERSON_KHYRALDYN_MHMD,محمد باي خير الدين,Mohamed Bey Khereddine,Muhammad Bay Khayr al-Din,person,,,,,none,book_stated,llm,aalam-model-v1,0.80,aalam:2.09,صحبة شقيقه الأكبر ئ محمد باي تحير الدين
ED_6c17cf9695c432b46f7b,kinship,child_of,PERSON_KHYRALLH_SHADHLY,الشاذلي خير الله,Chedly Kheirallah,al-Shadhili Khayr Allah,PERSON_BNMSTFY_KHYRALLH,خير الله بن مصطفى,Kheirallah Ben Mustapha,Khayr Allah Ibn Mustafa,person,,,,,none,book_stated,llm,aalam-model-v1,0.80,aalam:3.09,هو الابن الأكبر للمرحوم الجنرال خير الله بن مصطفى
ED_9b0a18fe623d45b8132d,kinship,child_of,PERSON_LATY_HSN,حسن ڤلاتي,Hassen Guellaty,Hasan Gallati,PERSON_BNAHMD_LY,علي بن احمد,Ali Ben Ahmed,Ali Ibn Ahmad,person,,,,,none,book_stated,rule,KIN01,0.75,aalam:3.07,عندما نقل والده المرحوم علي بن أحمد
ED_aa2535036e9e2beb4e49,kinship,kin_of,PERSON_LY,علي باشا باي,Ali Bey,Ali Bay,PERSON_BNLY_HSYN,حسين بن علي,Hussein Ben Ali,Husayn Ibn Ali,person,,,,,none,book_stated,llm,aalam-model-v1,0.80,aalam:3.11,ابن أخ حسين بن علي مؤسس
ED_0f6518d7e2ece2ef6807,kinship,kin_of,PERSON_MATRY_MHMWD,محمود الماطري,Mahmoud Materi,Mahmud al-Matri,PERSON_ASTNBWLY_MHMD_TRKY,محمد تركي الاسطنبولي,Mohamed Turki El Stamboli,Muhammad Turki al-Istanbuli,person,,,,,none,book_stated,llm,aalam-model-v1,0.80,aalam:3.11,ذلك الجدّ المسمى محمد تركي الاسطنبولي قد قدم
ED_81b0b0e7d9a02d94d3d9,kinship,kin_of,PERSON_MATRY_MHMWD,محمود الماطري,Mahmoud Materi,Mahmud al-Matri,PERSON_MATRY_AHMD,أحمد الماطري,Ahmed Materi,Ahmad al-Matri,person,,,,,none,book_stated,llm,aalam-model-v1,0.80,aalam:3.11,وكان جدّه ووالده، الشيخان أحمد والمختار الماطري مدرسين حنفيين
ED_81232765bf83b941a179,kinship,child_of,PERSON_MATRY_MHMWD,محمود الماطري,Mahmoud Materi,Mahmud al-Matri,PERSON_MATRY_MKHTAR,المختار الماطري,Mokhtar Materi,al-Mukhtar al-Matri,person,,,,,none,book_stated,llm,aalam-model-v1,0.80,aalam:3.11,وكان جدّه ووالده، الشيخان أحمد والمختار الماطري مدرسين حنفيين
ED_b44842866d329192a999,kinship,kin_of,PERSON_MHMD,محمد باي,Mohamed Bey,Muhammad Bay,PERSON_AWL_AHMD,أحمد باي الأول,Ahmed Bey El Aouel,Ahmad Bay al-Awwal,person,,,,,none,book_stated,llm,aalam-model-v1,0.80,aalam:2.06,عهد الأمير أحمد باي الأول وفي مذة خخلفه وابن عمه الأمير محمّد باي
ED_8b34323df7d68c30b6c3,kinship,kin_of,PERSON_MSTFY,مصطفى آغة,Mustapha Agha,Mustafa Agha,PERSON_BARWDY_MHMWD_SAMY,محمود سامي البارودي,Mahmoud Sami El Baroudi,Mahmud Sami al-Barudi,person,,,,,none,book_stated,llm,aalam-model-v1,0.80,aalam:2.11,"وبين الأديبين المصريين سامي البارودي وأحمد تيمور
المنحدرين مثله من أصل شركسي"
ED_2c038bb5c2ad03cb5c65,kinship,married_to,PERSON_MSTFY,مصطفى,Mustapha Agha,Mustafa Agha,PERSON_QYRWANYH_ZWJTH_THANYH,زوجته الثانية القيروانية,"Sa seconde épouse, originaire de Kairouan","His second wife, a woman of Kairouan",person,,,,,none,book_stated,llm,aalam-model-v1,0.80,aalam:3.05,"حيث تزوج مرتين وأنجب من
زوجته الثانية القيروانية ابنه حسونة"
ED_a6e0f686a121682a8a34,kinship,sibling_of,PERSON_MSTFY,مصطفى باي,Mustapha Agha,Mustafa Agha,PERSON_THANY_HSYN,حسين باي الثاني,Hussein Bey Eth-Thani,Husayn Bay al-Thani,person,,,,,none,book_stated,llm,aalam-model-v1,0.80,aalam:1.03,الأمير مصطفى باي خلفاً لشقيقه حسين باي
ED_a032b4d8640437f9b482,kinship,kin_of,PERSON_MSTFY,مصطفى آغة,Mustapha Agha,Mustafa Agha,PERSON_TYMWR_AHMD,أحمد تيمور,Ahmed Teymour,Ahmad Taymur,person,,,,,none,book_stated,llm,aalam-model-v1,0.80,aalam:2.11,"سامي البارودي وأحمد تيمور
المنحدرين مثله من أصل شركسي"
ED_b5b079fd6a4fdd95558b,kinship,married_to,PERSON_NAZLY,الأميرة نازلي,La princesse Nazli,al-Amira Nazli,PERSON_ABYHAJB_KHLYL,خليل بو حاجب,Khalil Bou Hajeb,Khalil Bu Hajib,person,,,,,none,book_stated,llm,aalam-model-v1,0.80,aalam:2.03,المقصود بأحد الأعيان التونسيّين هو خليل بو حاجب
ED_7260cf75bc5cf0e79adc,kinship,child_of,PERSON_QLATY_HSN,حسن قلاتي,Hassen Guellaty,Hasan Gallati,PERSON_LATY_LY_BNAHMD,علي بن أحمد لاتي,Ali Ben Ahmed Lati,Ali Ibn Ahmad Lati,person,,,,,none,book_stated,llm,aalam-model-v1,0.80,aalam:3.07,والده المرحوم علي بن أحمد لاتي المترجم العدلي
ED_b80739ac9736921e7061,kinship,married_to,PERSON_RDWAN_TYB,الطيب رضوان,Taïeb Radhouane,al-Tayyib Radwan,PERSON_ASRM_ABNH,ابنة الأصرم,La fille d'El Asram,The daughter of al-Asram,person,,,,,none,book_stated,llm,aalam-model-v1,0.80,aalam:3.01,وقد أنجبتها له زوجته الوحيدة، ابنة الأصرم
ED_cb50377344cf4bc34c3b,kinship,child_of,PERSON_RDWAN_TYB,الطيب رضوان,Taïeb Radhouane,al-Tayyib Radwan,PERSON_MSTFY,مصطفى آغة,Mustapha Agha,Mustafa Agha,person,,,,,none,book_stated,rule,KIN01,0.75,aalam:3.01,وقد أز نلجب أبوه مصطفى » رئيس قسم الإنشا
ED_a4ccdc054d5f03e9be5b,kinship,sibling_of,PERSON_RDWAN_TYB,الطيب رضوان,Taïeb Radhouane,al-Tayyib Radwan,PERSON_RDWAN_MHMD,محمد رضوان,Mohamed Radhouane,Muhammad Radwan,person,,,,,none,book_stated,llm,aalam-model-v1,0.80,aalam:3.01,طفلين هما محمد والطيب اللذان لفتا أنظار
ED_975fb4a6200e9e379669,kinship,child_of,PERSON_RDWAN_TYB,الطيب رضوان,Taïeb Radhouane,al-Tayyib Radwan,PERSON_RDWAN_MSTFY,مصطفى رضوان,Mustapha Radhouane,Mustafa Radwan,person,,,,,none,book_stated,llm,aalam-model-v1,0.80,aalam:3.01,أبوه مصطفى » رئيس قسم الإنشا، بإدارة المال
ED_98adbefb388fa9ea4e82,kinship,child_of,PERSON_RYAHY_TYB,الطيب الرياحي,Taïeb Riahi,al-Tayyib al-Riyahi,PERSON_RYAHY_ABRAHYM,إبراهيم الرياحي,Ibrahim Riahi,Ibrahim al-Riyahi,person,,,,,none,book_stated,llm,aalam-model-v1,0.80,aalam:1.04,عهد إليه الشيخ إبراهيم الرياحي بتعليم ابنه الطيّب
ED_e5db716334fbdf22377a,kinship,child_of,PERSON_SALH,صالح,Salah,Salih,PERSON_THMAN,عثمان باي,Othman Bey,Uthman Bay,person,,,,,none,book_stated,llm,aalam-model-v1,0.80,aalam:1.02,ذلك أن الأميرين صالح وعلي المنشغلي البال بصحّة والدهما
ED_a82159debf861e95aab5,kinship,child_of,PERSON_SFR_BSHYR,البشير صفر,Bechir Sfar,al-Bashir Safar,PERSON_SFR_MSTFY,مصطفى صفر,Mustapha Sfar,Mustafa Safar,person,,,,,none,book_stated,llm,aalam-model-v1,0.80,aalam:2.02,وكان هو ثالث الأبنا، الذكور الذين أنجبهم أمير اللوا، مصطفى صفر
ED_088fad777a758d5230d3,kinship,sibling_of,PERSON_SHABY_MHMD_AMYN,محمد الأمين الشابي,Mohamed El Amine Chabbi,Muhammad al-Amin al-Shabbi,PERSON_SHABY_ABYQASM,أبو القاسم الشابي,Abou El Kacem Chebbi,Abu al-Qasim al-Shabbi,person,,,,,none,book_stated,llm,aalam-model-v1,0.80,aalam:3.14,"وشقيق الشاعر الملهم

أبي القاسم الشابي"
ED_fefd2f4eefbae5fcdede,kinship,child_of,PERSON_SHABY_MHMD_AMYN,محمد الأمين الشابي,Mohamed El Amine Chabbi,Muhammad al-Amin al-Shabbi,PERSON_SHRYYN_AHD_QDAH,أحد القضاة الشرعيين,Un des juges charaïques,One of the sharia judges,person,,,,,none,book_stated,llm,aalam-model-v1,0.80,aalam:3.14,"وهو ابن
أحد القضاة الشرعيين المثقنين من ذوي الفكر الثاقب"
ED_b3ccb66122849b89973d,kinship,child_of,PERSON_SNWSY_MHYYALDYN,محيي الدين السنوسي,Mohieddine Es-Senoussi,Muhyi al-Din al-Sanusi,PERSON_SNWSY_MHMD,محمد السنوسي,Mohamed Snoussi,Muhammad al-Sanusi,person,,,,,none,book_stated,llm,aalam-model-v1,0.80,aalam:3.08,وقد ترك بعد وفاته طفلين أكبرهما يدعى محيي الدين
ED_200fc746567d560899da,kinship,sibling_of,PERSON_SNWSY_MHYYALDYN,محيي الدين السنوسي,Mohieddine Es-Senoussi,Muhyi al-Din al-Sanusi,PERSON_SNWSY_ZYNALABDYN,زين العابدين السنوسي,Zine El Abidine Snoussi,Zayn al-Abidin al-Sanusi,person,,,,,none,book_stated,llm,aalam-model-v1,0.80,aalam:3.08,ترك بعد وفاته طفلين أكبرهما يدعى محيي الدين، وهو محام
ED_f2793f31e32dd91990ff,kinship,child_of,PERSON_SNWSY_ZYNALABDYN,زين العابدين السنوسي,Zine El Abidine Snoussi,Zayn al-Abidin al-Sanusi,PERSON_SNWSY_MHMD,محمد السنوسي,Mohamed Snoussi,Muhammad al-Sanusi,person,,,,,none,book_stated,llm,aalam-model-v1,0.80,aalam:3.08,ذلك أن والده هو الشيخ محمد السئوسي الذي شغل
ED_269997ec370fe1ad7b77,kinship,child_of,PERSON_SNWSY_ZYNALABDYN,زين العابدين السنوسي,Zine El Abidine Snoussi,Zayn al-Abidin al-Sanusi,PERSON_SWSY_MHMD,محمد السئوسي,Mohamed Es-Soussi,Muhammad al-Suusi,person,,,,,none,book_stated,rule,KIN01,0.75,aalam:3.08,ذلك أن والده هو الشيخ محمد السئوسي الذي شغل
ED_f45a70c5672a2ddb3527,kinship,married_to,PERSON_SNWSY_ZYNALABDYN,زين العابدين السنوسي,Zine El Abidine Snoussi,Zayn al-Abidin al-Sanusi,PERSON_THANY_ABNH_AHMD,ابنة أحمد باي الثاني,La fille d'Ahmed Bey II,The daughter of Ahmad Bay the Second,person,,,,,none,book_stated,llm,aalam-model-v1,0.80,aalam:3.08,كان زين العابدين السنوسي متزوجاً من ابنة الأمير أحمد باي الثاني
ED_f8026c1b230b200a442e,kinship,kin_of,PERSON_SNWSY_ZYNALABDYN,زين العابدين السنوسي,Zine El Abidine Snoussi,Zayn al-Abidin al-Sanusi,PERSON_THANY_AHMD,أحمد باي الثاني,Ahmed Bey Eth-Thani,Ahmad Bay al-Thani,person,,,,,none,book_stated,llm,aalam-model-v1,0.80,aalam:3.08,ببيع المجوهرات الراجعة إليه من مصاهرته للعائلة المالكة
